File: bigger.txt has 51656 possible domains...
4170 new domains were found and added to final...txt
root@player:/media/sf__root_Desktop_injector_/bug# bugscanner final...txt --deep 3 -M wss -P myclass.1forum.my.id:8080
host             code  server                hostname
36.86.63.182     302   BigIP                 22.76.52.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 228.118.154.103.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 225.21.190.35.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 223.230.130.45.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 238.26.217.172.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 24.141.64.172.in-addr.arpa
36.86.63.182     302   BigIP                 239.222.213.13.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 235.49.21.104.in-addr.arpa
36.86.63.182     302   BigIP                 248.21.21.104.in-addr.arpa
36.86.63.182     302   BigIP                 26.142.18.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 248.133.199.128.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 252.192.139.147.in-addr.arpa
36.86.63.182     302   BigIP                 254.103.60.199.in-addr.arpa
34.124.214.28    301   nginx                 28.214.124.34.bc.googleusercontent.com
36.86.63.182     302   BigIP                 28.214.124.34.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 25.10.206.23.in-addr.arpa.dns.google.com
199.60.103.254   301   cloudflare            2528720.group20.sites.hubspot.net
36.86.63.182     302   BigIP                 31.74.52.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 35.173.225.13.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 26.54.199.23.in-addr.arpa.dns.google.com
199.60.103.2     501   cloudflare            group20.sites.hscoscdn20.net
36.86.63.182     302   BigIP                 34.42.9.65.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 43.213.253.103.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 33.170.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 39.22.76.52.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 35.54.199.23.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 44.192.14.103.in-addr.arpa
36.86.63.182     302   BigIP                 35.77.13.31.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 43.66.21.104.in-addr.arpa
36.86.63.182     302   BigIP                 47.163.17.104.in-addr.arpa
36.86.63.182     302   BigIP                 45.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 46.140.84.99.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 44.29.16.104.in-addr.arpa
36.86.63.182     302   BigIP                 5.88.16.104.in-addr.arpa
36.86.63.182     302   BigIP                 5.89.16.104.in-addr.arpa
36.86.63.182     302   BigIP                 58.45.192.23.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 55.168.65.18.in-addr.arpa.dns.google.com
45.60.245.175    308                         5bs4cg6.impervadns.net
36.86.63.182     302   BigIP                 6.202.65.18.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 59.45.192.23.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 5.205.180.207.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 62.74.52.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 50.45.192.23.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 63.174.33.13.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 60.185.65.18.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 64.172.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 65.16.18.104.in-addr.arpa
36.86.63.182     302   BigIP                 65.172.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 69.151.235.180.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 71.164.221.52.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 67.172.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 77.182.67.172.in-addr.arpa
36.86.63.182     302   BigIP                 78.0.192.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 71.174.33.13.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 81.2.17.104.in-addr.arpa
36.86.63.182     302   BigIP                 76.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 81.3.17.104.in-addr.arpa
36.86.63.182     302   BigIP                 9.9.18.104.in-addr.arpa
36.86.63.182     302   BigIP                 82.13.33.170.in-addr.arpa
36.86.63.182     302   BigIP                 231.102.138.159.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 77.44.223.45.in-addr.arpa
36.86.63.182     302   BigIP                 84.99.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 89.162.67.172.in-addr.arpa
36.86.63.182     302   BigIP                 APERDPublic.aspx
23.195.104.137   400   AkamaiGHost           a1836.r.akamai.net
36.86.63.182     302   BigIP                 9.65.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 84.140.136.18.in-addr.arpa.dns.google.com
35.202.21.90     405   Leadpages             90.21.202.35.bc.googleusercontent.com
36.86.63.182     302   BigIP                 96.124.16.104.in-addr.arpa
36.86.63.182     302   BigIP                 90.21.202.35.in-addr.arpa.dns.google.com
36.86.63.182     302   BigIP                 91.154.147.103.in-addr.arpa.dns.google.com
23.192.45.50     400   AkamaiGHost           a23-192-45-50.deploy.static.akamaitechnologies.com                                                       
23.192.45.58     400   AkamaiGHost           a23-192-45-58.deploy.static.akamaitechnologies.com                                                       
23.192.45.59     400   AkamaiGHost           a23-192-45-59.deploy.static.akamaitechnologies.com                                                       
23.206.10.25     400   AkamaiGHost           a23-206-10-25.deploy.static.akamaitechnologies.com                                                       
23.199.54.105    400   AkamaiGHost           a23-199-54-105.deploy.static.akamaitechnologies.com                                                      
192.0.78.129     301   nginx                 aeonstore.id
23.199.54.35     400   AkamaiGHost           a23-199-54-35.deploy.static.akamaitechnologies.com                                                       
23.42.73.210     400   AkamaiGHost           a23-42-73-210.deploy.static.akamaitechnologies.com                                                       
104.17.3.81      301   cloudflare            account.midtrans.com
18.140.16.67     301   awselb/2.0            albffw-1364992080.ap-southeast-1.elb.amazonaws.com
36.86.63.182     302   BigIP                 agung.rumahweb.co.id.dns.google.com
23.199.54.26     400   AkamaiGHost           a23-199-54-26.deploy.static.akamaitechnologies.com                                                       
23.60.109.101    400   AkamaiGHost           a23-60-109-101.deploy.static.akamaitechnologies.com                                                      
36.86.63.182     302   BigIP                 artea.indone
18.155.68.73     200   AmazonS3              app.bibit.id
23.202.108.113   400   AkamaiGHost           blibli.com.edgekey.net
13.213.222.239   400   bibit-id              bibit.id
23.202.108.113   400   AkamaiGHost           e4325.a.akamaiedge.net
104.17.162.47    301   cloudflare            apply.workable.com
104.18.11.208    200   cloudflare            backoffice.mokapos.com
172.65.251.114   301   nginx                 bibit.crisp.help
34.96.114.176    301                         career.gojek.com
172.217.26.238   404                         bom05s09-in-f14.1e100.net
52.221.164.71    301   nginx                 brave.co.id
23.195.104.120   400   AkamaiGHost           cdn.jd.id.gslb.qianxun.com
23.195.104.137   400   AkamaiGHost           jddisplay.com.edgesuite.net
76.76.21.142     308   Vercel                cname.vercel-dns.com
36.86.63.182     302   BigIP                 commercial.html
199.60.103.2     501   cloudflare            blog.mokapos.com
67.199.248.13    405   nginx                 cname.bitly.com
66.155.40.165    302   Apache                browsehappy.com
35.202.21.90     405   Leadpages             custom-proxy.leadpages.net
13.227.254.107   403   CloudFront            d2ohi2lufb15ei.cloudfront.net
52.84.251.12     403   CloudFront            d3vgmmywhya2pm.cloudfront.net
112.78.149.124   302   BigIP                 custom.informa.co.id
198.185.159.144  501   Squarespace           blog.bibit.id
137.59.126.106   302   nginx                 dailysocial.id
104.17.3.81      301   cloudflare            dashboard.midtrans.com
172.65.251.114   301   nginx                 custom.crisp.help
23.195.104.120   400   AkamaiGHost           cdn.jd.id
36.86.63.182     302   BigIP                 dns.ripe.net
13.33.88.123     403   CloudFront            dzy5gekga2iaf.cloudfront.net
23.220.173.127   400   AkamaiGHost           e10893.a.akamaiedge.net
18.142.26.141    301   nginx                 ec2-18-142-26-141.ap-southeast-1.compute.amazonaws.com
52.221.164.71    301   nginx                 ec2-52-221-164-71.ap-southeast-1.compute.amazonaws.com
13.213.222.239   400   bibit-id              ec2-13-213-222-239.ap-southeast-1.compute.amazonaws.com
36.86.63.182     302   BigIP                 dnsmgr.alibaba-inc.com
52.74.31.148     301   awselb/2.0            ec2-52-74-31-148.ap-southeast-1.compute.amazonaws.com
104.17.2.81      405   cloudflare            docs.midtrans.com
52.74.62.0       301   awselb/2.0            ec2-52-74-62-0.ap-southeast-1.compute.amazonaws.com
31.13.77.35      400                         edge-star-mini-shv-01-hkt1.facebook.com
31.13.77.17      400                         edge-star-shv-01-hkt1.facebook.com
52.76.22.39      302   Apache/2.4.18 (Ubuntu)  ec2-52-76-22-39.ap-southeast-1.compute.amazonaws.com
36.86.63.182     302   BigIP                 elektronik.html
198.185.159.145  501   Squarespace           ext-cust.squarespace.com
45.130.230.223   400   LiteSpeed             ekbisbanten.com
104.18.8.94      301   cloudflare            finansial.bisnis.com
74.125.24.121    502                         ghs.google.com
178.128.21.125   301   nginx-rc              fintechnesia.com
172.65.251.114   301   nginx                 faq.bibit.id
103.147.154.91   444   DomaiNesia            frodo.id.domainesia.com
198.185.159.145  501   Squarespace           ext-cust.squarespace.com
153.92.10.146    400   LiteSpeed             eljohnnews.com
67.199.248.12    405   nginx                 gjk.id
54.192.150.21    403   CloudFront            gojek.onelink.me
36.86.63.182     302   BigIP                 griet.id
34.124.214.28    301   nginx                 gotofinancial.com
192.0.78.24      301   nginx                 hostmaster.automattic.com
36.86.63.182     302   BigIP                 hostmaster.idola.net.id
36.86.63.182     302   BigIP                 hostmaster.biz.net.id
192.0.78.25      301   nginx                 automattic.com
36.86.63.182     302   BigIP                 hostmaster.184.166.188.in-addr.arpa
36.86.63.182     302   BigIP                 hostmaster.telkom.net.id
18.155.68.109    403   CloudFront            industri.kontan.co.id
WSS http://infokomputer.grid.iddzy5gekga2iaf.cloudfront.net.dns.google.com:142.251.10.100   502                         goo.gl
36.86.63.182     302   BigIP                 infokomputer.grid.iddzy5gekga2iaf.cloudfront.net.dns.google.com
13.33.88.36      403   CloudFront            infokomputer.grid.id
103.154.118.228  302   BigIP                 informa.co.id
23.220.172.25    400   AkamaiGHost           itunes.apple.com
36.86.63.182     302   BigIP                 ip-103-154-118-228.moratelindo.net.id
36.86.63.182     302   BigIP                 ip-106-126.59.137.wjv-1.biznetg.io
